class,label,concept
A330-300,28,cruising speed of 870 km/h
A330-300,28,cruising speed of 870km/h
A330-300,28,cruising speed of 890 kilometers per hour
A330-300,28,cruising speed of 890 km/h
A330-300,28,cruising speed of 890km/h
A330-300,28,cruising speed of 903 km/h
A330-300,28,cruising speed of 903km/h
A330-300,28,cruising speed of around 550 miles per
A330-300,28,cruising speed of around 870 mph
A330-300,28,cruising speed of mach 0.85
A330-300,28,"cruising speed of mach 0.85, or about 870 kilometers per hour"
A330-300,28,designed with two decks of passenger windows
A330-300,28,different colors from standard colors
A330-300,28,"distinctive ""hockey stick"" curve at the bottom"
A330-300,28,distinctive fuselage
A330-300,28,distinctive fuselage design
A330-300,28,distinctive fuselage profile
A330-300,28,"distinctive fuselage shape with a ""double-bubble"" design"
A330-300,28,distinctive nose
A330-300,28,distinctive nose and large tail
A330-300,28,distinctive twin-fin tail design
A330-300,28,distinctively swept-back wing design
A330-300,28,each capable of producing up
A330-300,28,"each produces 97,000 pounds"
A330-300,28,each produces a thrust
A330-300,28,easily configured for different types of flights
A330-300,28,easily recognizable
A330-300,28,easy to operate
A330-300,28,efficient and cost-effective aircraft
A330-300,28,electronic displays for the pilots
A330-300,28,electronic flight bag
A330-300,28,engine failure
A330-300,28,engines mounted on the wing
A330-300,28,engines mounted on the wingtips
A330-300,28,entered service in 1994
A330-300,28,entered service in january 1994 with air inter
A330-300,28,entered service with air france in 1993
A330-300,28,entered service with air france in 1994
A330-300,28,entered service with air france in january 1994
A330-300,28,entered service with air inter in january 1994
A330-300,28,equipped with a fly-by-wire control system
A330-300,28,equipped with a four-wheel main landing gear
A330-300,28,equipped with a full suite of the latest avionics and safety features
A330-300,28,equipped with a honeywell primus epic avionics suite
A330-300,28,equipped with advanced avionics and fly-by-wire control systems
A330-300,28,equipped with advanced fly-by-wire flight control systems
A330-300,28,equipped with advanced technology
A330-300,28,equipped with airbus' fly-by-wire controls
A330-300,28,equipped with an advanced flight deck and avionics suite
A330-300,28,equipped with an autoland system and a gps navigation system
A330-300,28,equipped with an efis flight deck
A330-300,28,equipped with an emergency locator transmitter and an emergency exit slide
A330-300,28,equipped with an in-flight entertainment system
A330-300,28,equipped with an integrated avionics suite
A330-300,28,equipped with latest generation in-flight entertainment system
A330-300,28,equipped with the latest in-flight entertainment and safety features
A330-300,28,equipped with wingtip fences
A330-300,28,equipped with wingtip fences and leading
A330-300,28,excellent aircraft
A330-300,28,excellent choice for airlines and passengers alike
A330-300,28,excellent choice for airlines looking to expand their fleet
A330-300,28,excellent safety record
A330-300,28,extensive flight deck
A330-300,28,"exterior is a sleek white, with a hint of silver"
A330-300,28,exterior is sleek and aerodynamic
A330-300,28,exteriors are illuminated by bright white lights
A330-300,28,extract concepts from sentence:
A330-300,28,"first class cabin, business class cabin, and economy class cabin"
A330-300,28,first delivered in january 1994
A330-300,28,flight deck
A330-300,28,flight deck that is curved and sloped to give the pilots better visibility
A330-300,28,fly-by-wire control system
A330-300,28,four main landing gear wheels beneath the wings
A330-300,28,four underbody wheels
A330-300,28,"fuel capacity of 95,470 litres"
A330-300,28,"fuel capacity of up to 213,390 l"
A330-300,28,fuel efficiency of 9.6 litres per 100km
A330-300,28,fuel-efficient aircraft
A330-300,28,fuel-efficient design
A330-300,28,fuselage is slightly elongated compared to the aircraft
A330-300,28,galleys for passenger service
A330-300,28,glass cockpit
A330-300,28,glass cockpit with a three-person crew
A330-300,28,glass cockpit with an electronic flight instrument
A330-300,28,glass cockpit with digital instrumentation
A330-300,28,glass cockpit with six 8-inch crt
A330-300,28,good range and fuel economy
A330-300,28,good reputation for reliability and safety
A330-300,28,good safety record
A330-300,28,great choice for airlines looking for an efficient and reliable aircraft
A330-300,28,has a tricycle nose gear
A330-300,28,has air conditioning and heating
A330-300,28,have a slight curve in them
A330-300,28,height of 17.4m
A330-300,28,high fuel efficiency
A330-300,28,high-tech flight deck with a glass cockpit
A330-300,28,high-tech glass cockpit
A330-300,28,highly efficient aircraft
A330-300,28,highly efficient and reliable aircraft
A330-300,28,highly efficient and reliable aircraft with one of the best safety records in the aviation industry
A330-300,28,highly efficient and versatile aircraft
A330-300,28,honeywell international primus epic avionics suite
A330-300,28,horizontal stabilizer at the top
A330-300,28,ideal for long-haul flights
A330-300,28,"in a two-class configuration, it can seat up to 335 passengers"
A330-300,28,in service since 1992
A330-300,28,in service since 1993
A330-300,28,in service since 1994
A330-300,28,inflight entertainment options
A330-300,28,inflight entertainment system
A330-300,28,interior is a spacious and modern white
A330-300,28,introduced in 1993
A330-300,28,introduced in may 1987
A330-300,28,introduced into service with air inter in january 1994
A330-300,28,involved in a number of incidents and accidents
A330-300,28,involved in two hull-loss accidents
A330-300,28,"landing distance of 1,902 m"
A330-300,28,landing gear
A330-300,28,"landing gear consists of 14 wheels in two sets of seven, arranged in a """
A330-300,28,landing gear is retractable
A330-300,28,landing gear located underneath the fuselage
A330-300,28,landing gear system with brakes on all wheels
A330-300,28,landing gear that is retracted into the fuselage
A330-300,28,landings in crosswinds of up to 35
A330-300,28,large and comfortable aircraft
A330-300,28,large blue and grey stripes
A330-300,28,large cabin interior
A330-300,28,large cargo capacity
A330-300,28,large cargo hold
A330-300,28,large cargo hold that can accommodate up to 24 pallets
A330-300,28,large cargo hold that can accommodate up to 30 ld3 containers
A330-300,28,large center console
A330-300,28,large fuselage
A330-300,28,large nose with a rounded top and small windows
A330-300,28,large overhead bins
A330-300,28,large swept-back wings
A330-300,28,large tail fin that is swept back
A330-300,28,large tailplane
A330-300,28,large twin-engine jet airliner with a cruising speed of 870 km/h
A330-300,28,large twin-engine jet airliner with a wide body
A330-300,28,large twin-engine jet airliner with a wide-body layout
A330-300,28,large twin-engine wide-body airliner
A330-300,28,large windows
A330-300,28,large windows on the sides of the fuselage
A330-300,28,large windows that allow passengers to see outside
A330-300,28,large windows that let in plenty of natural light and give passengers a great view
A330-300,28,large windows which let in plenty of natural light
A330-300,28,large windshield
A330-300,28,large wing area
A330-300,28,large wings
A330-300,28,large wingspan
A330-300,28,"large, oval-shaped body"
A330-300,28,"large, oval-shaped fuselage"
A330-300,28,"large, rectangular-shaped engines"
A330-300,28,"large, swept-back"
A330-300,28,"large, swept-back wing"
A330-300,28,"large, t-shaped tail fin with the airline's logo emblazoned on"
A330-300,28,"large, twin-engine jet airliner with a wide body"
A330-300,28,"large, twin-engine jetliner with a wide body"
A330-300,28,"large, twin-engined airliner with a wide body and two decks"
A330-300,28,"large, wide body"
A330-300,28,"large, wide-bodied aircraft with two engines mounted on the wings"
A330-300,28,largest and heaviest member of the a330 family
A330-300,28,largest member of the a330 family
A330-300,28,lavatories located throughout the aircraft
A330-300,28,length of 209 feet
A330-300,28,length of 59.6 m and a wingspan of 60.3 m
A330-300,28,length of 63.59m
A330-300,28,length of 63.6 m
A330-300,28,length of 63.6 m and a wingspan of 60.3 m
A330-300,28,length of 63.6 meters
A330-300,28,length of 63.69m and a wingspan of 60.30m
A330-300,28,length of 63.6m
A330-300,28,length of the aircraft is 63.6 meters
A330-300,28,light and airy white
A330-300,28,limited number of aircraft
A330-300,28,livery with the airline's colors and logo
A330-300,28,located on the top of the fuselage
A330-300,28,location at the back
A330-300,28,long and slender fuselage
A330-300,28,long distances without need to refuel
A330-300,28,long fuselage
A330-300,28,long periods of time
A330-300,28,long range
A330-300,28,"long, slender fuselage"
A330-300,28,"long, swept-back wing"
A330-300,28,"long, tapered body"
A330-300,28,long-range flights
A330-300,28,long-range wide-body twin-engine jet airliner made by airbus
A330-300,28,longest-serving member of the a330 family
A330-300,28,low fuel consumption
A330-300,28,low operating cost
A330-300,28,low-set tailplane
A330-300,28,mach 0.85
A330-300,28,made its maiden flight in 1992
A330-300,28,made its maiden flight in january 1986
A330-300,28,made its maiden flight in october 1992
A330-300,28,main cabin has 2-3-2 seating configuration
A330-300,28,main landing gear consists of two sets of dual wheels
A330-300,28,many airlines operating the aircraft
A330-300,28,maximum capacity of 300 passengers
A330-300,28,maximum cruising speed of 903 kilometres per hour (560 mph)
A330-300,28,maximum cruising speed of 903 km/h
A330-300,28,maximum cruising speed of mach 0.86
A330-300,28,"maximum fuel capacity of 48,110 gallons"
A330-300,28,maximum length
A330-300,28,"maximum of 12 first class, 36 business class and 287 economy class seats"
A330-300,28,maximum of 335 passengers in
A330-300,28,"maximum operating altitude of 43,100 ft"
A330-300,28,"maximum payload of 66,000kg"
A330-300,28,"maximum range of 11,090 km"
A330-300,28,"maximum range of 12,700 km"
A330-300,28,"maximum range of 7,200 miles"
A330-300,28,"maximum range of 7,250 nautical miles"
A330-300,28,"maximum range of over 7,000 miles"
A330-300,28,"maximum speed of 1,015km/h"
A330-300,28,"maximum take-off weight is 247,000 kg"
A330-300,28,maximum take-off weight of
A330-300,28,maximum take-off weight of 233 tonnes
A330-300,28,"maximum take-off weight of 233,000 kg (513,000 lb)"
A330-300,28,"maximum take-off weight of 233,000 kilograms"
A330-300,28,"maximum take-off weight of 247,000"
A330-300,28,"maximum take-off weight of 247,000 kg"
A330-300,28,"maximum take-off weight of 247,000kg"
A330-300,28,"maximum take-off weight of over 500,000 pounds"
A330-300,28,"maximum takeoff weight of 230,000 kg"
A330-300,28,"maximum takeoff weight of 247,000 kg"
A330-300,28,"maximum takeoff weight of 247,000 kilograms"
A330-300,28,"maximum takeoff weight of 247,000kg"
A330-300,28,"maximum takeoff weight of 569,000 pounds"
A330-300,28,"maximum takeoff weight of 587,000 pounds"
A330-300,28,modern and sleek exterior
A330-300,28,modern glass cockpit with electronic flight instrument system
A330-300,28,most notable being the air france flight 447
A330-300,28,mostly white
A330-300,28,mounted on pylons beneath the wings
A330-300,28,nose is rounded and slope-sided
A330-300,28,nose wheel and two main landing gears
A330-300,28,nose wheel steering via a yoke in the cockpit
A330-300,28,nosecone and a large cockpit windscreen
A330-300,28,nosecone that is pointed and slightly curved
A330-300,28,nosewheel in front and the mainwheels behind
A330-300,28,one of the
A330-300,28,one of the most popular aircraft in its class
A330-300,28,one of the most popular aircraft in the airbus fleet
A330-300,28,one of the most popular aircraft in the world
A330-300,28,one of the most popular wide-body airliners in service today
A330-300,28,one of the most reliable aircraft in service
A330-300,28,one of the most widely used aircraft in the world
A330-300,28,one of the quieter aircraft in its class
A330-300,28,one of the quietest aircraft in its class
A330-300,28,"operate at altitudes up to 43,100"
A330-300,28,operated by a crew of two pilots and a cabin crew of up to 12.
