class,label,concept
body weight squats,14,body
body weight squats,14,bodyweight squat is an exercise that works the legs and core
body weight squats,14,bottom of squat
body weight squats,14,bouncing up and down
body weight squats,14,breath out as they return to the starting position
body weight squats,14,breathe continuously throughout the movement
body weight squats,14,breathe evenly as they perform the squatting action
body weight squats,14,breathe evenly throughout the movement
body weight squats,14,breathe evenly throughout the squat
body weight squats,14,breathe in as they lower down
body weight squats,14,breathe in as they lower their body down
body weight squats,14,breathe out
body weight squats,14,breathe out as they come back up
body weight squats,14,breathe out as they push back up to the starting
body weight squats,14,breathe out as they return to the starting position
body weight squats,14,breathe steadily
body weight squats,14,breathe throughout the entire exercise
body weight squats,14,breathe throughout the entire movement
body weight squats,14,breathes evenly throughout the movement
body weight squats,14,breathing deeply
body weight squats,14,breathing should remain steady throughout the exercise
body weight squats,14,build strength and endurance in the legs and buttock
body weight squats,14,burn in their legs as they perform the squats
body weight squats,14,burning sensation in their legs as they perform this exercise
body weight squats,14,chest remains upright
body weight squats,14,complete their set
body weight squats,14,consult with a healthcare professional before performing this exercise
body weight squats,14,continue lowering yourself until your thighs are parallel to the ground
body weight squats,14,continue to repeat the movement for the desired number of reps
body weight squats,14,continue to squat until they have reached their desired number of repetitions
body weight squats,14,control
body weight squats,14,controlled and smooth
body weight squats,14,controlled movement
body weight squats,14,crossed over their chest
body weight squats,14,deep enough that the individual's thighs are parallel to the floor
body weight squats,14,do 10-15 repetitions
body weight squats,14,"do a bodyweight squat, stand with your feet shoulder-width apart"
body weight squats,14,do a deep squat by lowering your hip
body weight squats,14,do exercise correctly
body weight squats,14,do most of the work
body weight squats,14,does not require any equipment
body weight squats,14,done anywhere
body weight squats,14,done in a slow and controlled manner
body weight squats,14,done with or without weight
body weight squats,14,drive back up to the starting position by extending their hips and knees
body weight squats,14,drive their body back
body weight squats,14,drive through their heels to return to the starting position
body weight squats,14,drive through your heels to return to the starting position
body weight squats,14,"drive your heels into the floor and explosively extend your hips and knees, returning to"
body weight squats,14,drive your heels into the ground and explosively stand back up to the starting position
body weight squats,14,drives their heels into the ground as they lower their
body weight squats,14,"during the entire movement, the person keeps their torso upright and their core engaged"
body weight squats,14,"during the squat, the person's weight is primarily on their heels"
body weight squats,14,effective exercise for improving lower body strength
body weight squats,14,"either do a set number of squats, or they can squa"
body weight squats,14,either out in front of them or behind their head
body weight squats,14,elbows should be touching their knees
body weight squats,14,elevate one foot off the ground throughout the entire movement
body weight squats,14,excellent exercise for developing lower body strength and power
body weight squats,14,exercise should be performed with control and good form
body weight squats,14,exercise that can be performed with just your body weight as resistance
body weight squats,14,exercise without squatting all the way down
body weight squats,14,exhale as they lower their hips
body weight squats,14,exhale as they lower themselves down
body weight squats,14,exhale as they push back up to the starting position
body weight squats,14,exhales as they lower down
body weight squats,14,exhaling as they return to the starting position
body weight squats,14,exhaling as they stand back
body weight squats,14,explosively drive up through your legs to return to the starting position
body weight squats,14,extend past your toes
body weight squats,14,extend their hips and knees
body weight squats,14,extend their hips and knees to return to the starting position
body weight squats,14,extended out in front of them or placed on their hips
body weight squats,14,extending their hips and knees
body weight squats,14,extending their hips and knees until they are
body weight squats,14,extends their hips and knees
body weight squats,14,extract concepts from sentence
body weight squats,14,feel an increase in their heart rate as they perform this exercise
body weight squats,14,feel their muscles working
body weight squats,14,firmly on the ground throughout the movement
body weight squats,14,fluid and continuous
body weight squats,14,fluid and controlled
body weight squats,14,focus look on their face as they perform the squats
body weight squats,14,"focus on moving slowly and controlled, rather than trying to move quickly"
body weight squats,14,focus on squeezing their glutes at the top of the squa
body weight squats,14,focus on using their leg muscles to power the movement
body weight squats,14,fundamental movement pattern
body weight squats,14,glutes and quads being the primary muscles used
body weight squats,14,go down as far as you can without losing your balance
body weight squats,14,go down as low as you can without letting your knees extend past your toes
body weight squats,14,going down as far as they can before coming back up
body weight squats,14,"good form is important when performing action, in order to avoid injury"
body weight squats,14,gradually add weight as you become more comfortable with the
body weight squats,14,gradually increase the weight as they get stronger
